DoseRespID,ObsID,Dose,DoseUnit,TotalAnimals,WithTumours
64587,26558,0.3,mg/kg bw,98,0
64733,26558,1,mg/kg bw,98,3
64769,26558,3,mg/kg bw,98,0
65357,26558,0.1,mg/kg bw,98,0
48316,26599,0,ppm,54,1
82439,26599,100,ppm,54,0
89622,26599,5,ppm,54,0
111149,26599,500,ppm,54,0
48317,26600,0,ppm,107,1
68144,26600,100,ppm,107,0
82579,26600,500,ppm,107,0
111296,26600,5,ppm,107,0
48318,26601,0,ppm,54,2
68037,26601,100,ppm,50,3
89623,26601,5,ppm,50,3
103943,26601,500,ppm,50,2
48319,26602,0,ppm,106,4
82530,26602,100,ppm,50,3
89750,26602,5,ppm,50,3
111250,26602,500,ppm,50,2
48385,26678,0,mg/kg bw,50,1
69695,26678,20,mg/kg bw,50,0
77414,26678,80,mg/kg bw,50,0
84429,26678,40,mg/kg bw,50,0
48386,26680,0,ppm,50,0
79825,26680,1250,ppm,50,0
94841,26680,625,ppm,50,0
108822,26680,312,ppm,50,1
48401,26700,0,mg/kg bw,50,0
69696,26700,20,mg/kg bw,50,0
84430,26700,40,mg/kg bw,50,1
113308,26700,80,mg/kg bw,50,0
5483,26737,0,ppm,50,0
18090,26737,100,ppm,50,0
23322,26737,5,ppm,50,0
25041,26737,500,ppm,50,1
5484,26738,0,ppm,106,1
16453,26738,100,ppm,106,0
23341,26738,500,ppm,50,1
26702,26738,5,ppm,106,0
48594,26919,0,mg/kg bw,50,0
91534,26919,40,mg/kg bw,50,0
91831,26919,80,mg/kg bw,50,1
98394,26919,20,mg/kg bw,50,0
48598,26923,0,mg/kg bw,98,0
64443,26923,3,mg/kg bw,98,0
64734,26923,1,mg/kg bw,98,0
64749,26923,0.3,mg/kg bw,98,1
64924,26923,3,mg/kg bw,98,0
65056,26923,0.1,mg/kg bw,98,0
65346,26923,0.01,mg/kg bw,98,0
48609,26934,0,ppm,54,1
75172,26934,100,ppm,54,0
82487,26934,5,ppm,54,0
111150,26934,500,ppm,54,0
48610,26935,0,ppm,107,1
104100,26935,5,ppm,107,0
111209,26935,100,ppm,107,0
111251,26935,500,ppm,107,0
48643,26970,0,mg/kg bw,50,1
76870,26970,20,mg/kg bw,50,0
84688,26970,80,mg/kg bw,50,0
105806,26970,40,mg/kg bw,50,0
48644,26971,0,mg/kg bw,50,1
76871,26971,20,mg/kg bw,50,1
120251,26971,40,mg/kg bw,50,0
120504,26971,80,mg/kg bw,50,1
48646,26976,0,ppm,50,1
101295,26976,1250,ppm,50,0
101615,26976,312,ppm,50,3
101905,26976,625,ppm,50,1
48714,27053,0,mg/kg bw,50,3
70194,27053,80,mg/kg bw,50,1
76872,27053,20,mg/kg bw,50,1
98659,27053,40,mg/kg bw,50,1
48715,27057,0,ppm,50,0
94191,27057,1250,ppm,50,1
101616,27057,312,ppm,50,0
123526,27057,625,ppm,50,0
48734,27079,0,mg/kg bw,98,0
64275,27079,3,mg/kg bw,98,0
64563,27079,0.01,mg/kg bw,98,0
64579,27079,1,mg/kg bw,98,2
64722,27079,0.1,mg/kg bw,98,0
65221,27079,0.3,mg/kg bw,98,0
65231,27079,3,mg/kg bw,98,0
48802,27164,0,mg/kg bw,50,0
84689,27164,80,mg/kg bw,50,0
98395,27164,20,mg/kg bw,50,1
105807,27164,40,mg/kg bw,50,0
48805,27167,0,ppm,50,1
80431,27167,625,ppm,50,0
108477,27167,1250,ppm,50,0
123221,27167,312,ppm,50,0
48806,27168,0,ppm,50,0
72582,27168,1250,ppm,50,0
72942,27168,312,ppm,50,0
109156,27168,625,ppm,50,1
48883,27271,0,mg/kg bw,50,1
70195,27271,80,mg/kg bw,50,0
77164,27271,40,mg/kg bw,50,0
84169,27271,20,mg/kg bw,50,0
48884,27272,0,mg/kg bw,50,0
69946,27272,40,mg/kg bw,50,1
84690,27272,80,mg/kg bw,50,1
119965,27272,20,mg/kg bw,50,1
48885,27273,0,mg/kg bw,50,0
98396,27273,20,mg/kg bw,50,0
106057,27273,80,mg/kg bw,50,0
113052,27273,40,mg/kg bw,50,1
48888,27276,0,mg/kg bw,15,5
80680,27276,0.75,mg/kg bw,15,4
80750,27276,1.5,mg/kg bw,15,5
82263,27276,3,mg/kg bw,15,7
82347,27276,6,mg/kg bw,15,7
96591,27276,12,mg/kg bw,15,4
48889,27277,0,mg/kg bw,15,6
66402,27277,1.5,mg/kg bw,15,5
75095,27277,6,mg/kg bw,15,5
109429,27277,0.75,mg/kg bw,15,4
110915,27277,12,mg/kg bw,15,5
110938,27277,3,mg/kg bw,15,8
48893,27283,0,ppm,50,1
87383,27283,312,ppm,50,0
87683,27283,625,ppm,50,2
108478,27283,1250,ppm,50,1
48894,27284,0,ppm,50,1
80432,27284,625,ppm,50,3
87080,27284,1250,ppm,50,0
101617,27284,312,ppm,50,3
48982,27414,0,mg/kg bw,50,0
69947,27414,40,mg/kg bw,50,0
106058,27414,80,mg/kg bw,50,1
112796,27414,20,mg/kg bw,50,0
48993,27428,0,ppm,50,0
72583,27428,1250,ppm,50,1
87384,27428,312,ppm,50,0
94842,27428,625,ppm,50,0
48999,27435,0,ppm,50,0
72943,27435,312,ppm,50,0
108479,27435,1250,ppm,50,1
109157,27435,625,ppm,50,0
49023,27462,0,mg/kg bw,50,0
84431,27462,40,mg/kg bw,50,0
91256,27462,20,mg/kg bw,50,0
106059,27462,80,mg/kg bw,50,1
49024,27464,0,ppm,50,0
72584,27464,1250,ppm,50,1
72944,27464,312,ppm,50,0
109158,27464,625,ppm,50,0
49025,27465,0,ppm,50,0
72945,27465,312,ppm,50,0
101296,27465,1250,ppm,50,0
109159,27465,625,ppm,50,1
49028,27469,0,mg/kg bw,98,0
64276,27469,3,mg/kg bw,98,0
64569,27469,0.1,mg/kg bw,98,0
64580,27469,1,mg/kg bw,98,0
64888,27469,0.01,mg/kg bw,98,0
64935,27469,3,mg/kg bw,98,0
65370,27469,0.3,mg/kg bw,98,1
49070,27518,0,mg/kg bw,50,1
77415,27518,80,mg/kg bw,50,0
84432,27518,40,mg/kg bw,50,0
119966,27518,20,mg/kg bw,50,0
5625,27519,0,mg/kg bw,50,0
23539,27519,20,mg/kg bw,50,0
23573,27519,40,mg/kg bw,50,1
25318,27519,80,mg/kg bw,50,2
49072,27523,0,ppm,50,1
94843,27523,625,ppm,50,1
108823,27523,312,ppm,50,3
122867,27523,1250,ppm,50,1
49106,27560,0,ppm,50,0
68244,27560,5,ppm,50,0
82531,27560,100,ppm,50,0
104056,27560,500,ppm,50,0
49145,27610,0,mg/kg bw,50,3
77165,27610,40,mg/kg bw,50,2
112797,27610,20,mg/kg bw,50,1
113309,27610,80,mg/kg bw,50,0
49146,27614,0,ppm,50,0
72585,27614,1250,ppm,50,1
80433,27614,625,ppm,50,0
94532,27614,312,ppm,50,1
49168,27640,0,mg/kg bw,98,0
64243,27640,0.01,mg/kg bw,98,0
64424,27640,0.3,mg/kg bw,98,0
64723,27640,0.1,mg/kg bw,98,0
64735,27640,1,mg/kg bw,98,2
64936,27640,3,mg/kg bw,98,0
65383,27640,3,mg/kg bw,98,0
49183,27660,0,ppm,50,0
82463,27660,500,ppm,50,0
82488,27660,5,ppm,50,0
89564,27660,100,ppm,50,1
49184,27661,0,ppm,50,0
75265,27661,100,ppm,50,1
75310,27661,500,ppm,50,0
104101,27661,5,ppm,50,0
49195,27675,0,mg/kg bw,50,1
69697,27675,20,mg/kg bw,50,0
91535,27675,40,mg/kg bw,50,0
120505,27675,80,mg/kg bw,50,0
49196,27676,0,ppm,50,0
115698,27676,1250,ppm,50,0
116025,27676,312,ppm,50,1
123527,27676,625,ppm,50,0
49642,28146,0,mg/kg bw,30,1
109461,28146,10,mg/kg bw,15,0
49906,28438,0,mg/kg bw,50,0
69698,28438,20,mg/kg bw,50,1
77166,28438,40,mg/kg bw,50,0
106060,28438,80,mg/kg bw,50,0
5699,28439,0,mg/kg bw,50,32
15040,28439,40,mg/kg bw,50,44
15066,28439,80,mg/kg bw,50,38
16674,28439,20,mg/kg bw,50,41
49907,28442,0,ppm,50,43
87684,28442,625,ppm,50,40
116026,28442,312,ppm,50,41
122868,28442,1250,ppm,50,42
5714,28470,0,ppm,50,0
21611,28470,500,ppm,50,1
21617,28470,5,ppm,50,0
23302,28470,100,ppm,50,0
5715,28471,0,ppm,50,0
14785,28471,100,ppm,50,0
16471,28471,5,ppm,50,0
19872,28471,500,ppm,50,1
49957,28523,0,mg/kg bw,50,0
70196,28523,80,mg/kg bw,50,1
98397,28523,20,mg/kg bw,50,1
120252,28523,40,mg/kg bw,50,0
49958,28524,0,mg/kg bw,50,12
84170,28524,20,mg/kg bw,50,7
91536,28524,40,mg/kg bw,50,2
98932,28524,80,mg/kg bw,50,7
49963,28529,0,ppm,50,0
72586,28529,1250,ppm,50,1
87385,28529,312,ppm,50,1
116344,28529,625,ppm,50,0
5733,28530,0,ppm,50,2
23831,28530,1250,ppm,50,6
23914,28530,625,ppm,50,6
25562,28530,312,ppm,50,5
50000,28583,0,ppm,106,1
82580,28583,500,ppm,106,0
111210,28583,100,ppm,106,0
111297,28583,5,ppm,106,0
50017,28602,0,mg/kg bw,50,0
69948,28602,40,mg/kg bw,50,0
84171,28602,20,mg/kg bw,50,0
84691,28602,80,mg/kg bw,50,1
50021,28607,0,mg/kg bw,50,0
70197,28607,80,mg/kg bw,50,0
84172,28607,20,mg/kg bw,50,0
113053,28607,40,mg/kg bw,50,1
50037,28631,0,mg/kg bw,50,0
76873,28631,20,mg/kg bw,50,0
98933,28631,80,mg/kg bw,50,1
120253,28631,40,mg/kg bw,50,0
50039,28633,0,ppm,50,0
79826,28633,1250,ppm,50,0
87685,28633,625,ppm,50,0
94533,28633,312,ppm,50,1
50063,28665,0,ppm,54,1
68097,28665,5,ppm,54,0
89590,28665,500,ppm,54,0
103913,28665,100,ppm,54,0
50064,28666,0,ppm,106,1
68192,28666,500,ppm,106,0
75266,28666,100,ppm,106,0
75348,28666,5,ppm,106,0
50081,28688,0,mg/kg bw,50,1
98934,28688,80,mg/kg bw,50,1
105542,28688,20,mg/kg bw,50,2
113054,28688,40,mg/kg bw,50,1
50083,28690,0,ppm,50,1
80132,28690,312,ppm,50,2
80434,28690,625,ppm,50,2
108480,28690,1250,ppm,50,0
50098,28708,0,ppm,50,0
75201,28708,500,ppm,50,0
75229,28708,5,ppm,50,0
96769,28708,100,ppm,50,1
50099,28709,0,ppm,50,0
75267,28709,100,ppm,50,1
82581,28709,500,ppm,50,0
104102,28709,5,ppm,50,0
5777,28711,0,ppm,50,0
14757,28711,100,ppm,50,0
14772,28711,5,ppm,50,0
19847,28711,500,ppm,50,1
5778,28712,0,ppm,106,1
14792,28712,500,ppm,50,1
14798,28712,5,ppm,106,0
23331,28712,100,ppm,106,0
50172,28801,0,ppm,106,1
104057,28801,500,ppm,106,0
118380,28801,100,ppm,106,0
118475,28801,5,ppm,106,0
50219,28858,0,ppm,50,1
101297,28858,1250,ppm,50,0
108824,28858,312,ppm,50,0
109160,28858,625,ppm,50,0
50244,28886,0,mg/kg bw,50,0
69949,28886,40,mg/kg bw,50,0
70198,28886,80,mg/kg bw,50,1
119967,28886,20,mg/kg bw,50,0
50245,28887,0,ppm,50,0
72946,28887,312,ppm,50,0
87081,28887,1250,ppm,50,0
123528,28887,625,ppm,50,1
50257,28901,0,ppm,50,1
79827,28901,1250,ppm,50,0
87386,28901,312,ppm,50,0
101906,28901,625,ppm,50,0
50279,28929,0,mg/kg bw,98,1
64287,28929,3,mg/kg bw,98,0
64403,28929,0.1,mg/kg bw,98,0
64425,28929,0.3,mg/kg bw,98,0
64434,28929,3,mg/kg bw,98,0
64909,28929,1,mg/kg bw,98,0
65203,28929,0.01,mg/kg bw,98,0
50283,28933,0,mg/kg bw,50,0
91537,28933,40,mg/kg bw,50,0
105543,28933,20,mg/kg bw,50,0
120506,28933,80,mg/kg bw,50,1
50307,28964,0,mg/kg bw,50,1
106061,28964,80,mg/kg bw,50,0
112798,28964,20,mg/kg bw,50,0
120254,28964,40,mg/kg bw,50,0
50339,29006,0,mg/kg bw,50,0
70199,29006,80,mg/kg bw,50,0
98398,29006,20,mg/kg bw,50,1
98660,29006,40,mg/kg bw,50,0
50340,29007,0,mg/kg bw,50,0
113055,29007,40,mg/kg bw,50,0
113310,29007,80,mg/kg bw,50,1
119968,29007,20,mg/kg bw,50,0
50341,29011,0,ppm,50,0
101907,29011,625,ppm,50,1
108481,29011,1250,ppm,50,1
123222,29011,312,ppm,50,0
50342,29012,0,ppm,50,0
101298,29012,1250,ppm,50,0
116027,29012,312,ppm,50,0
123529,29012,625,ppm,50,1
50356,29030,0,mg/kg bw,98,0
64426,29030,0.3,mg/kg bw,98,1
64605,29030,3,mg/kg bw,98,0
65066,29030,1,mg/kg bw,98,0
65079,29030,3,mg/kg bw,98,0
65204,29030,0.01,mg/kg bw,98,0
65209,29030,0.1,mg/kg bw,98,0
50383,29058,0,ppm,54,1
82464,29058,500,ppm,54,0
82489,29058,5,ppm,54,0
111109,29058,100,ppm,54,0
50384,29059,0,ppm,107,1
68194,29059,500,ppm,107,0
82532,29059,100,ppm,107,0
118477,29059,5,ppm,107,0
50385,29060,0,ppm,54,1
82490,29060,5,ppm,54,0
89591,29060,500,ppm,54,0
118281,29060,100,ppm,54,0
50386,29061,0,ppm,106,1
68193,29061,500,ppm,106,0
118381,29061,100,ppm,106,0
118476,29061,5,ppm,106,0
50427,29117,0,mg/kg bw,50,3
76874,29117,20,mg/kg bw,50,0
84692,29117,80,mg/kg bw,50,1
120255,29117,40,mg/kg bw,50,2
5854,29118,0,mg/kg bw,50,3
18319,29118,20,mg/kg bw,50,3
21923,29118,80,mg/kg bw,50,2
25291,29118,40,mg/kg bw,50,6
5857,29123,0,ppm,50,1
16943,29123,1250,ppm,50,3
25563,29123,312,ppm,50,1
25603,29123,625,ppm,50,3
50430,29124,0,ppm,50,5
72947,29124,312,ppm,50,10
116345,29124,625,ppm,50,7
122869,29124,1250,ppm,50,5
5876,29176,0,ppm,49,0
16444,29176,5,ppm,49,0
25033,29176,100,ppm,49,0
26671,29176,500,ppm,49,1
5877,29177,0,ppm,49,0
16464,29177,500,ppm,49,1
16472,29177,5,ppm,49,0
19863,29177,100,ppm,49,0
50464,29178,0,ppm,50,0
75173,29178,100,ppm,50,0
96800,29178,500,ppm,50,0
118333,29178,5,ppm,50,0
50465,29179,0,ppm,50,0
68145,29179,100,ppm,50,0
75349,29179,5,ppm,50,0
104058,29179,500,ppm,50,0
50524,29257,0,mg/kg bw,50,7
84173,29257,20,mg/kg bw,50,3
84433,29257,40,mg/kg bw,50,4
84693,29257,80,mg/kg bw,50,3
50525,29258,0,mg/kg bw,50,0
69950,29258,40,mg/kg bw,50,1
112799,29258,20,mg/kg bw,50,0
113311,29258,80,mg/kg bw,50,0
50528,29261,0,mg/kg bw,15,0
80682,29261,0.75,mg/kg bw,15,0
82240,29261,12,mg/kg bw,15,0
95154,29261,1.5,mg/kg bw,15,0
103772,29261,3,mg/kg bw,15,1
103840,29261,6,mg/kg bw,15,0
5900,29267,0,ppm,50,4
18692,29267,625,ppm,50,2
23866,29267,312,ppm,50,5
27178,29267,1250,ppm,50,4
50530,29268,0,ppm,50,0
73256,29268,625,ppm,50,1
115699,29268,1250,ppm,50,1
123223,29268,312,ppm,50,0
5912,29313,0,mg/kg bw,98,0
13084,29313,0.3,mg/kg bw,98,0
13175,29313,3,mg/kg bw,98,0
13394,29313,3,mg/kg bw,98,0
13539,29313,0.1,mg/kg bw,98,0
13622,29313,0.01,mg/kg bw,98,0
13636,29313,1,mg/kg bw,98,1
50586,29348,0,ppm,54,1
75230,29348,5,ppm,54,0
89592,29348,500,ppm,54,0
96770,29348,100,ppm,54,0
50587,29349,0,ppm,107,1
68146,29349,100,ppm,107,0
75350,29349,5,ppm,107,0
111252,29349,500,ppm,107,0
50588,29350,0,ppm,54,2
82440,29350,100,ppm,50,2
89593,29350,500,ppm,50,2
111175,29350,5,ppm,50,2
50589,29351,0,ppm,106,4
104024,29351,100,ppm,50,2
104059,29351,500,ppm,50,2
118478,29351,5,ppm,50,2
50606,29374,0,ppm,50,0
80435,29374,625,ppm,50,1
87387,29374,312,ppm,50,1
94192,29374,1250,ppm,50,0
50644,29421,0,ppm,107,1
68245,29421,5,ppm,107,0
104060,29421,500,ppm,107,0
118382,29421,100,ppm,107,0
50672,29453,0,mg/kg bw,50,0
76875,29453,20,mg/kg bw,50,1
77416,29453,80,mg/kg bw,50,0
91538,29453,40,mg/kg bw,50,0
50698,29487,0,mg/kg bw,50,0
98399,29487,20,mg/kg bw,50,0
98661,29487,40,mg/kg bw,50,0
113312,29487,80,mg/kg bw,50,1
50700,29489,0,ppm,50,0
73257,29489,625,ppm,50,0
94193,29489,1250,ppm,50,0
108825,29489,312,ppm,50,1
50711,29503,0,ppm,54,1
68038,29503,100,ppm,54,0
89624,29503,5,ppm,54,0
96801,29503,500,ppm,54,0
50712,29504,0,ppm,107,2
68147,29504,100,ppm,107,0
82626,29504,5,ppm,107,0
111253,29504,500,ppm,107,0
50735,29529,0,mg/kg bw,50,1
69699,29529,20,mg/kg bw,50,1
70200,29529,80,mg/kg bw,50,0
113056,29529,40,mg/kg bw,50,0
50736,29530,0,mg/kg bw,50,0
91257,29530,20,mg/kg bw,50,1
98935,29530,80,mg/kg bw,50,0
105808,29530,40,mg/kg bw,50,0
50738,29533,0,ppm,50,0
72587,29533,1250,ppm,50,0
87388,29533,312,ppm,50,0
101908,29533,625,ppm,50,3
50752,29552,0,mg/kg bw,98,2
64581,29552,1,mg/kg bw,98,5
64588,29552,0.3,mg/kg bw,98,0
64711,29552,0.01,mg/kg bw,86,4
64898,29552,0.1,mg/kg bw,98,0
65080,29552,3,mg/kg bw,98,0
65389,29552,3,mg/kg bw,98,0
50764,29564,0,ppm,106,1
75311,29564,500,ppm,106,0
89751,29564,5,ppm,106,0
111211,29564,100,ppm,106,0
50768,29568,0,ppm,50,0
87082,29568,1250,ppm,50,0
87389,29568,312,ppm,50,0
109161,29568,625,ppm,50,1
50811,29644,0,mg/kg bw,50,4
69951,29644,40,mg/kg bw,50,6
84694,29644,80,mg/kg bw,50,5
112800,29644,20,mg/kg bw,50,7
50812,29645,0,mg/kg bw,50,6
70201,29645,80,mg/kg bw,50,2
84434,29645,40,mg/kg bw,50,6
98400,29645,20,mg/kg bw,50,5
50814,29650,0,ppm,50,4
101618,29650,312,ppm,50,6
116346,29650,625,ppm,50,3
122870,29650,1250,ppm,50,6
50815,29651,0,ppm,50,10
94194,29651,1250,ppm,50,4
101909,29651,625,ppm,50,6
123224,29651,312,ppm,50,6
6014,29689,0,mg/kg bw,98,14
13170,29689,0.3,mg/kg bw,98,12
13285,29689,3,mg/kg bw,50,18
13479,29689,3,mg/kg bw,80,8
13534,29689,0.01,mg/kg bw,86,9
13540,29689,0.1,mg/kg bw,98,17
13637,29689,1,mg/kg bw,98,18
6026,29715,0,ppm,54,2
18096,29715,500,ppm,49,3
21605,29715,100,ppm,50,2
21618,29715,5,ppm,54,0
6027,29716,0,ppm,107,2
25060,29716,100,ppm,50,2
25076,29716,5,ppm,107,0
26688,29716,500,ppm,49,3
50852,29717,0,ppm,54,1
75174,29717,100,ppm,50,1
82465,29717,500,ppm,50,1
118334,29717,5,ppm,50,2
50853,29718,0,ppm,106,2
75312,29718,500,ppm,50,1
82533,29718,100,ppm,50,1
118479,29718,5,ppm,50,2
50900,29780,0,mg/kg bw,50,0
76876,29780,20,mg/kg bw,50,1
91539,29780,40,mg/kg bw,50,0
91833,29780,80,mg/kg bw,50,1
50901,29781,0,mg/kg bw,50,0
77167,29781,40,mg/kg bw,50,0
91258,29781,20,mg/kg bw,50,1
91832,29781,80,mg/kg bw,50,0
50904,29786,0,ppm,50,0
80133,29786,312,ppm,50,0
101910,29786,625,ppm,50,0
115700,29786,1250,ppm,50,1
50905,29787,0,ppm,50,0
73258,29787,625,ppm,50,0
108826,29787,312,ppm,50,1
122871,29787,1250,ppm,50,1
50906,29788,0,ppm,50,1
72948,29788,312,ppm,50,2
87083,29788,1250,ppm,50,1
116347,29788,625,ppm,50,2
6051,29826,0,mg/kg bw,98,2
13242,29826,0.01,mg/kg bw,86,2
13356,29826,0.1,mg/kg bw,98,1
13480,29826,3,mg/kg bw,98,0
13552,29826,1,mg/kg bw,98,2
13647,29826,0.3,mg/kg bw,98,1
13664,29826,3,mg/kg bw,50,3
50961,29851,0,ppm,50,0
82491,29851,5,ppm,50,0
96802,29851,500,ppm,50,0
118282,29851,100,ppm,50,0
50962,29852,0,ppm,50,0
68246,29852,5,ppm,50,0
75268,29852,100,ppm,50,0
118428,29852,500,ppm,50,0
50963,29853,0,ppm,50,0
82441,29853,100,ppm,50,0
82466,29853,500,ppm,50,1
103976,29853,5,ppm,50,1
50964,29854,0,ppm,50,0
75313,29854,500,ppm,50,1
82534,29854,100,ppm,50,0
96930,29854,5,ppm,50,1
50966,29856,0,mg/kg bw,50,2
84695,29856,80,mg/kg bw,50,0
91259,29856,20,mg/kg bw,50,2
98663,29856,40,mg/kg bw,50,2
50967,29857,0,mg/kg bw,50,0
98662,29857,40,mg/kg bw,50,1
112801,29857,20,mg/kg bw,50,3
113313,29857,80,mg/kg bw,50,1
123984,29858,0,mg/kg bw,148,0
123993,29858,1,mg/kg bw,148,0
123994,29858,3,mg/kg bw,148,0
123995,29858,0.1,mg/kg bw,148,1
123996,29858,3,mg/kg bw,148,2
123997,29858,0.3,mg/kg bw,148,0
123998,29858,0.01,mg/kg bw,148,0
50974,29866,0,mg/kg bw,50,1
98401,29866,20,mg/kg bw,50,0
98664,29866,40,mg/kg bw,50,0
106062,29866,80,mg/kg bw,50,0
6083,29967,0,mg/kg bw,50,0
20173,29967,80,mg/kg bw,50,3
21854,29967,20,mg/kg bw,50,2
25292,29967,40,mg/kg bw,50,1
51046,29974,0,ppm,50,0
73259,29974,625,ppm,50,0
80134,29974,312,ppm,50,0
101299,29974,1250,ppm,50,1
51047,29975,0,ppm,50,1
101619,29975,312,ppm,50,0
115701,29975,1250,ppm,50,0
123530,29975,625,ppm,50,1
51048,29976,0,ppm,50,0
80135,29976,312,ppm,50,0
80436,29976,625,ppm,50,0
108482,29976,1250,ppm,50,1
6089,29977,0,ppm,50,2
23867,29977,312,ppm,50,2
27179,29977,1250,ppm,50,3
27246,29977,625,ppm,50,3
51124,30068,0,ppm,50,0
75231,30068,5,ppm,50,0
82467,30068,500,ppm,50,0
111110,30068,100,ppm,50,0
51125,30069,0,ppm,50,0
89666,30069,100,ppm,50,0
89752,30069,5,ppm,50,0
104061,30069,500,ppm,50,0
51126,30070,0,ppm,50,0
68067,30070,500,ppm,50,0
103977,30070,5,ppm,50,0
111111,30070,100,ppm,50,0
51127,30071,0,ppm,50,0
68148,30071,100,ppm,50,0
96931,30071,5,ppm,50,0
111254,30071,500,ppm,50,0
51173,30132,0,mg/kg bw,50,1
76877,30132,20,mg/kg bw,50,0
98936,30132,80,mg/kg bw,50,0
105809,30132,40,mg/kg bw,50,1
51176,30137,0,ppm,50,0
79828,30137,1250,ppm,50,0
101620,30137,312,ppm,50,1
109162,30137,625,ppm,50,2
51337,30368,0,mg/kg bw,50,0
91540,30368,40,mg/kg bw,50,0
98937,30368,80,mg/kg bw,50,1
105544,30368,20,mg/kg bw,50,0
51338,30369,0,ppm,50,0
80136,30369,312,ppm,50,0
87686,30369,625,ppm,50,0
122872,30369,1250,ppm,50,1
51339,30370,0,ppm,50,0
101300,30370,1250,ppm,50,0
108827,30370,312,ppm,50,0
116348,30370,625,ppm,50,1
51343,30374,0,ppm,54,1
68039,30374,100,ppm,54,0
89594,30374,500,ppm,54,0
96835,30374,5,ppm,54,0
51344,30375,0,ppm,107,1
104025,30375,100,ppm,107,0
104103,30375,5,ppm,107,0
118429,30375,500,ppm,107,0
51345,30376,0,ppm,50,0
68149,30376,100,ppm,50,0
82582,30376,500,ppm,50,0
96932,30376,5,ppm,50,0
51363,30397,0,mg/kg bw,50,0
84696,30397,80,mg/kg bw,50,1
112802,30397,20,mg/kg bw,50,0
120256,30397,40,mg/kg bw,50,0
51365,30399,0,ppm,50,0
94534,30399,312,ppm,50,0
109163,30399,625,ppm,50,1
122873,30399,1250,ppm,50,0
51366,30400,0,ppm,50,0
87687,30400,625,ppm,50,0
115702,30400,1250,ppm,50,1
116028,30400,312,ppm,50,3
6163,30412,0,ppm,49,0
14758,30412,100,ppm,49,0
19848,30412,500,ppm,49,1
21619,30412,5,ppm,49,0
6164,30413,0,ppm,50,0
18111,30413,100,ppm,50,0
25077,30413,5,ppm,50,0
26689,30413,500,ppm,49,1
51397,30437,0,mg/kg bw,50,1
91834,30437,80,mg/kg bw,50,0
98665,30437,40,mg/kg bw,50,1
105545,30437,20,mg/kg bw,50,0
51398,30439,0,ppm,50,1
80437,30439,625,ppm,50,0
87390,30439,312,ppm,50,1
108483,30439,1250,ppm,50,1
51411,30452,0,mg/kg bw,98,0
64724,30452,0.1,mg/kg bw,98,0
64736,30452,1,mg/kg bw,98,2
64750,30452,0.3,mg/kg bw,98,0
65081,30452,3,mg/kg bw,98,0
65347,30452,0.01,mg/kg bw,98,0
65390,30452,3,mg/kg bw,98,0
51422,30465,0,ppm,54,1
68040,30465,100,ppm,50,1
96836,30465,5,ppm,54,0
103944,30465,500,ppm,54,0
51423,30466,0,ppm,106,3
75314,30466,500,ppm,106,0
82535,30466,100,ppm,50,1
118480,30466,5,ppm,106,0
6172,30479,0,ppm,50,0
14773,30479,5,ppm,50,0
16428,30479,100,ppm,50,0
25042,30479,500,ppm,50,1
6173,30480,0,ppm,50,0
21638,30480,500,ppm,50,1
21647,30480,5,ppm,50,0
23332,30480,100,ppm,50,0
51442,30494,0,ppm,50,0
75351,30494,5,ppm,50,0
104026,30494,100,ppm,50,0
111255,30494,500,ppm,50,0
51836,30931,0,mg/kg bw,30,1
116659,30931,10,mg/kg bw,15,0
51837,30932,0,mg/kg bw,30,2
80711,30932,10,mg/kg bw,15,0
51886,30985,0,mg/kg bw,30,1
102230,30985,10,mg/kg bw,15,0
51903,31002,0,mg/kg bw,30,1
95124,31002,10,mg/kg bw,15,0
52049,31157,0,ppm,50,0
75202,31157,500,ppm,50,0
82442,31157,100,ppm,50,1
118335,31157,5,ppm,50,0
52050,31158,0,ppm,50,0
82536,31158,100,ppm,50,1
82627,31158,5,ppm,50,0
89713,31158,500,ppm,50,0
52091,31219,0,ppm,50,0
82443,31219,100,ppm,50,0
96837,31219,5,ppm,50,0
103945,31219,500,ppm,50,0
52092,31220,0,ppm,50,0
89753,31220,5,ppm,50,0
118383,31220,100,ppm,50,0
118430,31220,500,ppm,50,0
52130,31263,0,ppm,50,0
68247,31263,5,ppm,50,0
75269,31263,100,ppm,50,0
82583,31263,500,ppm,50,0
52221,31376,0,ppm,50,0
80438,31376,625,ppm,50,0
87391,31376,312,ppm,50,1
94195,31376,1250,ppm,50,0
52278,31445,0,mg/kg bw,50,0
69700,31445,20,mg/kg bw,50,1
70202,31445,80,mg/kg bw,50,0
120257,31445,40,mg/kg bw,50,0
52280,31448,0,ppm,50,1
101621,31448,312,ppm,50,1
101911,31448,625,ppm,50,0
122874,31448,1250,ppm,50,1
52327,31503,0,ppm,50,0
87084,31503,1250,ppm,50,1
116029,31503,312,ppm,50,0
116349,31503,625,ppm,50,0
52328,31504,0,ppm,50,1
80137,31504,312,ppm,50,5
94196,31504,1250,ppm,50,2
94844,31504,625,ppm,50,1
52339,31520,0,mg/kg bw,15,4
75005,31520,12,mg/kg bw,15,0
96612,31520,3,mg/kg bw,15,2
96696,31520,6,mg/kg bw,15,1
109431,31520,0.75,mg/kg bw,15,0
116710,31520,1.5,mg/kg bw,15,3
6302,31521,0,mg/kg bw,15,2
